OTU,shift,Day,Treatment
OTU.126,-0.008980140558773941,30,13CCSS
OTU.1214,0.0147606468190693,30,13CCSS
OTU.1215,-0.0033840749093743128,30,13CCSS
OTU.1218,-0.01319753680744884,30,13CCSS
OTU.127,-0.011674204594892101,30,13CCSS
OTU.4456,,30,13CCSS
OTU.5361,,30,13CCSS
OTU.5366,-0.00966352719403707,30,13CCSS
OTU.4062,,30,13CCSS
OTU.1583,0.030120670784775427,30,13CCSS
OTU.4060,,30,13CCSS
OTU.4061,,30,13CCSS
OTU.4066,-0.054510391925261414,30,13CCSS
OTU.4067,,30,13CCSS
OTU.1584,-0.007708130753869558,30,13CCSS
OTU.1585,0.01953337537020361,30,13CCSS
OTU.4068,,30,13CCSS
OTU.1589,0.001647153380900157,30,13CCSS
OTU.2307,,30,13CCSS
OTU.2306,0.02307876237060036,30,13CCSS
OTU.1545,-0.024163047280051142,30,13CCSS
OTU.623,-0.017844526440730757,30,13CCSS
OTU.622,0.0030570773080333957,30,13CCSS
OTU.621,-0.017743102098528807,30,13CCSS
OTU.620,-0.006413349263213242,30,13CCSS
OTU.627,,30,13CCSS
OTU.626,0.01806119141774154,30,13CCSS
OTU.625,0.0152080452415706,30,13CCSS
OTU.624,,30,13CCSS
OTU.629,0.0016960668735734874,30,13CCSS
OTU.628,0.01687934585619999,30,13CCSS
OTU.3148,-0.0022943188295652117,30,13CCSS
OTU.3149,-0.04152216479966886,30,13CCSS
OTU.3140,,30,13CCSS
OTU.3141,,30,13CCSS
OTU.3142,0.031251033081878266,30,13CCSS
OTU.3143,,30,13CCSS
OTU.3144,,30,13CCSS
OTU.3145,,30,13CCSS
OTU.3146,,30,13CCSS
OTU.3147,,30,13CCSS
OTU.4642,,30,13CCSS
OTU.4643,,30,13CCSS
OTU.4640,,30,13CCSS
OTU.4641,,30,13CCSS
OTU.4646,,30,13CCSS
OTU.4647,0.00585446678258017,30,13CCSS
OTU.4644,,30,13CCSS
OTU.4645,-0.02656486507092981,30,13CCSS
OTU.4648,,30,13CCSS
OTU.4649,0.041109986473296,30,13CCSS
OTU.5669,,30,13CCSS
OTU.5668,,30,13CCSS
OTU.5663,,30,13CCSS
OTU.5662,0.03384266060049557,30,13CCSS
OTU.5661,,30,13CCSS
OTU.5660,,30,13CCSS
OTU.5667,,30,13CCSS
OTU.5666,,30,13CCSS
OTU.5665,,30,13CCSS
OTU.5664,,30,13CCSS
OTU.2958,-0.019443600123902227,30,13CCSS
OTU.2959,,30,13CCSS
OTU.2954,0.006245369381455035,30,13CCSS
OTU.2955,-0.014815510921405206,30,13CCSS
OTU.2956,,30,13CCSS
OTU.2957,0.005621025921467293,30,13CCSS
OTU.5270,,30,13CCSS
OTU.5271,,30,13CCSS
OTU.2952,,30,13CCSS
OTU.2953,,30,13CCSS
OTU.2226,,30,13CCSS
OTU.88,-0.013010833718902992,30,13CCSS
OTU.89,0.011667442526172023,30,13CCSS
OTU.82,-0.014225782759224481,30,13CCSS
OTU.83,0.012056540312056718,30,13CCSS
OTU.80,0.008342830963150139,30,13CCSS
OTU.81,0.014220615139349135,30,13CCSS
OTU.86,-0.0018969405178446141,30,13CCSS
OTU.87,-0.00749096496896029,30,13CCSS
OTU.2224,,30,13CCSS
OTU.85,-0.0037647349899396776,30,13CCSS
OTU.5898,,30,13CCSS
OTU.5899,,30,13CCSS
OTU.3740,,30,13CCSS
OTU.5890,0.009575629356818993,30,13CCSS
OTU.5891,,30,13CCSS
OTU.5892,,30,13CCSS
OTU.5893,,30,13CCSS
OTU.5894,-0.00116217351190806,30,13CCSS
OTU.5895,,30,13CCSS
OTU.5896,,30,13CCSS
OTU.5897,0.03093177409658332,30,13CCSS
OTU.3333,,30,13CCSS
OTU.3332,-0.019672524444813932,30,13CCSS
OTU.3331,0.026208858133920154,30,13CCSS
OTU.3330,,30,13CCSS
OTU.3337,,30,13CCSS
OTU.3336,0.004181569696362075,30,13CCSS
OTU.3335,0.019547095794925973,30,13CCSS
OTU.3334,0.0028732930337420637,30,13CCSS
OTU.3339,-0.02496443736290943,30,13CCSS
OTU.3338,,30,13CCSS
OTU.3449,0.004122511436295939,30,13CCSS
OTU.3448,-0.0017592072304200013,30,13CCSS
OTU.4063,,30,13CCSS
OTU.1793,0.00028201471149347235,30,13CCSS
OTU.1792,-0.00642876018473304,30,13CCSS
OTU.1791,,30,13CCSS
OTU.1790,,30,13CCSS
OTU.1797,0.007846675251240498,30,13CCSS
OTU.1796,,30,13CCSS
OTU.1795,-0.015814848657867753,30,13CCSS
OTU.1794,-0.013453320337491137,30,13CCSS
OTU.1799,0.001699791970050546,30,13CCSS
OTU.1798,-0.0009139207472248501,30,13CCSS
OTU.2485,0.006239306078061668,30,13CCSS
OTU.3423,,30,13CCSS
OTU.2221,,30,13CCSS
OTU.6118,,30,13CCSS
OTU.6119,0.03989727044199376,30,13CCSS
OTU.6114,,30,13CCSS
OTU.6115,-0.013167506490863401,30,13CCSS
OTU.6116,,30,13CCSS
OTU.1702,-0.004015093998670727,30,13CCSS
OTU.6117,,30,13CCSS
OTU.6110,,30,13CCSS
OTU.6111,,30,13CCSS
OTU.2316,,30,13CCSS
OTU.2317,,30,13CCSS
OTU.2314,-0.0036635982661386013,30,13CCSS
OTU.2315,,30,13CCSS
OTU.2312,,30,13CCSS
OTU.2313,-0.003049725595879904,30,13CCSS
OTU.2310,0.007521937058003525,30,13CCSS
OTU.2311,-0.0024543652052446685,30,13CCSS
OTU.6113,0.006557487133049378,30,13CCSS
OTU.2318,-0.007536674854538017,30,13CCSS
OTU.2319,-0.005708167349308679,30,13CCSS
OTU.2178,-0.0007700212333758838,30,13CCSS
OTU.2179,0.009790011838852308,30,13CCSS
OTU.5788,0.001118729449531397,30,13CCSS
OTU.5789,,30,13CCSS
OTU.2172,-0.0033848636685860356,30,13CCSS
OTU.2173,-0.0033978758513468765,30,13CCSS
OTU.2170,,30,13CCSS
OTU.2171,0.002425237978526784,30,13CCSS
OTU.2176,-0.0031950749920266475,30,13CCSS
OTU.2177,,30,13CCSS
OTU.2174,0.013811589029802951,30,13CCSS
OTU.2175,,30,13CCSS
OTU.1705,-0.014207782721746831,30,13CCSS
OTU.1706,-0.00401073448772471,30,13CCSS
OTU.9,-0.0013855975958845246,30,13CCSS
OTU.8,-0.0019361985901387158,30,13CCSS
OTU.1,-0.020406203424619074,30,13CCSS
OTU.3,0.0001027592541731348,30,13CCSS
OTU.2,-0.02364495838501024,30,13CCSS
OTU.5,0.005602960085321351,30,13CCSS
OTU.4,-0.004883311130893686,30,13CCSS
OTU.7,-0.0016298704310970802,30,13CCSS
OTU.6,0.012605851576342086,30,13CCSS
OTU.1769,,30,13CCSS
OTU.1707,,30,13CCSS
OTU.4787,,30,13CCSS
OTU.4786,,30,13CCSS
OTU.4785,,30,13CCSS
OTU.4784,,30,13CCSS
OTU.4783,,30,13CCSS
OTU.4782,0.006474998145655775,30,13CCSS
OTU.4781,-0.02282142485866756,30,13CCSS
OTU.4780,,30,13CCSS
OTU.4789,,30,13CCSS
OTU.4788,,30,13CCSS
OTU.1762,0.03387498111930398,30,13CCSS
OTU.1763,0.01092787008482854,30,13CCSS
OTU.1760,0.011221617332039635,30,13CCSS
OTU.1761,,30,13CCSS
OTU.1319,,30,13CCSS
OTU.1766,0.021998338033853315,30,13CCSS
OTU.1318,0.0011350397932250456,30,13CCSS
OTU.1767,0.0017100582154596644,30,13CCSS
OTU.1317,-0.018712039139432646,30,13CCSS
OTU.1159,0.0020483820256220753,30,13CCSS
OTU.1158,0.01636589425651036,30,13CCSS
OTU.1316,-0.006992067477244124,30,13CCSS
OTU.1155,-0.011557603794547733,30,13CCSS
OTU.1154,-0.005364587769483453,30,13CCSS
OTU.1157,-0.05130936221958593,30,13CCSS
OTU.1156,-0.029121999984607294,30,13CCSS
OTU.1151,-0.011038837469434792,30,13CCSS
OTU.1150,0.006539552778116908,30,13CCSS
OTU.1153,,30,13CCSS
OTU.1152,-0.009181946536020114,30,13CCSS
OTU.3940,,30,13CCSS
OTU.3941,,30,13CCSS
OTU.3942,-0.01072653101704879,30,13CCSS
OTU.3943,0.03695497205955256,30,13CCSS
OTU.3944,-0.05036694601686209,30,13CCSS
OTU.3945,,30,13CCSS
OTU.3946,-0.006314685122859043,30,13CCSS
OTU.3947,-0.046251828249714855,30,13CCSS
OTU.3948,,30,13CCSS
OTU.4233,,30,13CCSS
OTU.1312,0.008649300738176935,30,13CCSS
OTU.1311,0.012259246680199398,30,13CCSS
OTU.1310,-0.0008358913089074882,30,13CCSS
OTU.3693,,30,13CCSS
OTU.3699,,30,13CCSS
OTU.2042,0.017605052117809272,30,13CCSS
OTU.2043,-0.001348300059975438,30,13CCSS
OTU.3788,,30,13CCSS
OTU.3789,,30,13CCSS
OTU.3782,0.0033922933645000874,30,13CCSS
OTU.3783,,30,13CCSS
OTU.3780,,30,13CCSS
OTU.3781,-0.0561565808017126,30,13CCSS
OTU.3786,0.007178783225712859,30,13CCSS
OTU.3787,,30,13CCSS
OTU.3784,,30,13CCSS
OTU.3785,,30,13CCSS
OTU.1638,0.01969909091844979,30,13CCSS
OTU.1639,,30,13CCSS
OTU.609,-0.004655791811297716,30,13CCSS
OTU.608,-0.0025166573590671426,30,13CCSS
OTU.359,-0.015076648559047667,30,13CCSS
OTU.358,0.007650975962026685,30,13CCSS
OTU.1630,,30,13CCSS
OTU.1631,-0.006376331782514955,30,13CCSS
OTU.1632,0.010507099116627394,30,13CCSS
OTU.1633,-0.02419516895039897,30,13CCSS
OTU.1634,-0.010093919151414887,30,13CCSS
OTU.1635,0.04943095338594983,30,13CCSS
OTU.1636,-0.0029012443763400952,30,13CCSS
OTU.1637,0.02191641564567748,30,13CCSS
OTU.1561,,30,13CCSS
OTU.3168,-0.0021303574555628924,30,13CCSS
OTU.3169,,30,13CCSS
OTU.3166,,30,13CCSS
OTU.3167,0.013445808789916969,30,13CCSS
OTU.3164,,30,13CCSS
OTU.3165,0.008124552454517264,30,13CCSS
OTU.3162,,30,13CCSS
OTU.3163,,30,13CCSS
OTU.3160,0.003289473684210842,30,13CCSS
OTU.3161,0.004390772342575566,30,13CCSS
OTU.1562,0.010058975288344207,30,13CCSS
OTU.2785,-0.003970695210483655,30,13CCSS
OTU.2784,-0.019652700578832505,30,13CCSS
OTU.2787,-0.01260464524935001,30,13CCSS
OTU.2786,0.005789634784850506,30,13CCSS
OTU.2781,,30,13CCSS
OTU.2780,0.04033614985856837,30,13CCSS
OTU.2783,-0.005724435537453276,30,13CCSS
OTU.2782,,30,13CCSS
OTU.2789,,30,13CCSS
OTU.2788,-0.0062184534914251355,30,13CCSS
OTU.1563,,30,13CCSS
OTU.4205,,30,13CCSS
OTU.5641,,30,13CCSS
OTU.5640,,30,13CCSS
OTU.5643,,30,13CCSS
OTU.5642,,30,13CCSS
OTU.5645,0.011651268948874138,30,13CCSS
OTU.5644,,30,13CCSS
OTU.5647,,30,13CCSS
OTU.5646,,30,13CCSS
OTU.5649,,30,13CCSS
OTU.5648,0.010342407000736298,30,13CCSS
OTU.1061,0.006770211687716188,30,13CCSS
OTU.1060,0.019385972619516467,30,13CCSS
OTU.4543,,30,13CCSS
OTU.1062,-0.001767550831644371,30,13CCSS
OTU.1065,,30,13CCSS
OTU.1064,0.009241714144814894,30,13CCSS
OTU.4547,0.019609080184975536,30,13CCSS
OTU.4546,,30,13CCSS
OTU.1069,-0.003960034860536199,30,13CCSS
OTU.1068,0.0066041043194351445,30,13CCSS
OTU.2756,,30,13CCSS
OTU.2972,-0.010350733364504316,30,13CCSS
OTU.5253,,30,13CCSS
OTU.5250,,30,13CCSS
OTU.5251,-0.009600861213417966,30,13CCSS
OTU.5256,,30,13CCSS
OTU.5257,,30,13CCSS
OTU.5254,,30,13CCSS
OTU.5255,,30,13CCSS
OTU.5258,,30,13CCSS
OTU.2979,0.03151631421145873,30,13CCSS
OTU.4123,,30,13CCSS
OTU.4122,,30,13CCSS
OTU.1401,0.009919380677859913,30,13CCSS
OTU.1400,-0.018847577855335196,30,13CCSS
OTU.1407,-0.001682111966998967,30,13CCSS
OTU.1406,0.006181658634197396,30,13CCSS
OTU.4125,,30,13CCSS
OTU.4124,,30,13CCSS
OTU.4129,,30,13CCSS
OTU.4128,,30,13CCSS
OTU.3319,,30,13CCSS
OTU.3318,,30,13CCSS
OTU.3311,,30,13CCSS
OTU.3310,0.03613697943006078,30,13CCSS
OTU.3313,,30,13CCSS
OTU.3312,0.011562203587456521,30,13CCSS
OTU.3315,-0.013965982262559073,30,13CCSS
OTU.3314,-0.03840359825935069,30,13CCSS
OTU.3317,,30,13CCSS
OTU.3316,,30,13CCSS
OTU.164,-0.007383302584948348,30,13CCSS
OTU.165,0.020712552698670894,30,13CCSS
OTU.166,0.0037054107895835298,30,13CCSS
OTU.167,-0.008878581043661349,30,13CCSS
OTU.5418,,30,13CCSS
OTU.161,-0.00032265573433454264,30,13CCSS
OTU.162,0.00406973184048498,30,13CCSS
OTU.163,-0.0012778375111737184,30,13CCSS
OTU.2374,,30,13CCSS
OTU.2375,,30,13CCSS
OTU.2376,,30,13CCSS
OTU.5417,,30,13CCSS
OTU.5410,,30,13CCSS
OTU.5411,,30,13CCSS
OTU.5412,,30,13CCSS
OTU.2373,0.02453003610047877,30,13CCSS
OTU.1538,,30,13CCSS
OTU.2190,,30,13CCSS
OTU.2576,0.021366560770978316,30,13CCSS
OTU.2192,0.018735372540930717,30,13CCSS
OTU.2193,-0.03302396610316438,30,13CCSS
OTU.2194,-0.011820626727233607,30,13CCSS
OTU.2195,,30,13CCSS
OTU.2196,,30,13CCSS
OTU.2197,-0.029777606258976297,30,13CCSS
OTU.2198,0.012973439470479908,30,13CCSS
OTU.2199,-0.007831961076884886,30,13CCSS
OTU.4903,,30,13CCSS
OTU.2575,,30,13CCSS
OTU.2572,,30,13CCSS
OTU.2573,,30,13CCSS
OTU.4907,,30,13CCSS
OTU.2571,0.0018938410895878999,30,13CCSS
OTU.3557,,30,13CCSS
OTU.3556,,30,13CCSS
OTU.3555,-0.01038283329954437,30,13CCSS
OTU.3554,,30,13CCSS
OTU.3001,0.013516776538796904,30,13CCSS
OTU.3552,,30,13CCSS
OTU.3003,,30,13CCSS
OTU.3002,0.0032402112715714804,30,13CCSS
OTU.148,-0.00048178847559610105,30,13CCSS
OTU.3966,0.004410123888837214,30,13CCSS
OTU.3967,-0.028615042372057253,30,13CCSS
OTU.3964,,30,13CCSS
OTU.3965,,30,13CCSS
OTU.3962,,30,13CCSS
OTU.3963,-0.006117319230180884,30,13CCSS
OTU.3960,,30,13CCSS
OTU.3961,0.044696402152275105,30,13CCSS
OTU.3968,0.03786723799131475,30,13CCSS
OTU.3969,,30,13CCSS
OTU.189,-0.0072789545156113356,30,13CCSS
OTU.1472,0.010661744500538362,30,13CCSS
OTU.1473,,30,13CCSS
OTU.1470,0.00876287560756528,30,13CCSS
OTU.1471,-0.0010014894973886523,30,13CCSS
OTU.1476,0.006207276876270429,30,13CCSS
OTU.1477,0.020439294314851475,30,13CCSS
OTU.1474,-0.013810065952436279,30,13CCSS
OTU.1475,,30,13CCSS
OTU.144,-0.002342845097158097,30,13CCSS
OTU.1478,0.024710522471233842,30,13CCSS
OTU.1479,0.0018905672530484807,30,13CCSS
OTU.145,0.002270309330059339,30,13CCSS
OTU.766,0.016281772181903298,30,13CCSS
OTU.767,-0.002604135463911028,30,13CCSS
OTU.3760,,30,13CCSS
OTU.3761,-0.017821055578582046,30,13CCSS
OTU.3762,0.044696402152275105,30,13CCSS
OTU.3763,,30,13CCSS
OTU.3764,,30,13CCSS
OTU.3765,0.04267144624702324,30,13CCSS
OTU.3766,,30,13CCSS
OTU.3767,,30,13CCSS
OTU.3768,,30,13CCSS
OTU.3769,,30,13CCSS
OTU.379,-0.0006362085697790842,30,13CCSS
OTU.378,-0.014605726983524026,30,13CCSS
OTU.1618,-0.023475962544402318,30,13CCSS
OTU.1619,-0.006030870625264306,30,13CCSS
OTU.371,-0.002250752132572975,30,13CCSS
OTU.370,-0.0037529502858992814,30,13CCSS
OTU.373,-0.007889391159358272,30,13CCSS
OTU.372,-0.015229425301959587,30,13CCSS
OTU.375,-0.006828880860783482,30,13CCSS
OTU.374,-0.001093747784879806,30,13CCSS
OTU.377,-0.01625704939527095,30,13CCSS
OTU.376,0.00016685981651587412,30,13CCSS
OTU.3104,,30,13CCSS
OTU.3105,0.024710576201094403,30,13CCSS
OTU.3106,,30,13CCSS
OTU.3107,,30,13CCSS
OTU.3100,0.012861780359587627,30,13CCSS
OTU.3101,,30,13CCSS
OTU.3102,-0.020368177567450463,30,13CCSS
OTU.3103,,30,13CCSS
OTU.3108,,30,13CCSS
OTU.3109,0.02705959601536434,30,13CCSS
OTU.347,-0.011692356216661537,30,13CCSS
OTU.2339,-0.00821629211011543,30,13CCSS
OTU.2066,0.0040772903619541445,30,13CCSS
OTU.3480,,30,13CCSS
OTU.341,-0.0219013580923344,30,13CCSS
OTU.889,,30,13CCSS
OTU.888,-0.022706988996048283,30,13CCSS
OTU.883,-0.0014848980800645784,30,13CCSS
OTU.882,-0.020255205950666877,30,13CCSS
OTU.881,0.013483846806837674,30,13CCSS
OTU.880,,30,13CCSS
OTU.887,-0.0037794084714857235,30,13CCSS
OTU.886,-0.021553479458856994,30,13CCSS
OTU.885,-0.02864059457834256,30,13CCSS
OTU.884,0.017778295964228308,30,13CCSS
OTU.706,-0.00829108592939476,30,13CCSS
OTU.5627,0.005123009758238206,30,13CCSS
OTU.5626,,30,13CCSS
OTU.5625,,30,13CCSS
OTU.5624,,30,13CCSS
OTU.5623,-0.04260136010698412,30,13CCSS
OTU.5622,,30,13CCSS
OTU.5621,,30,13CCSS
OTU.5620,,30,13CCSS
OTU.707,0.0004362358473768424,30,13CCSS
OTU.5629,,30,13CCSS
OTU.5628,,30,13CCSS
OTU.505,-0.022048295109712956,30,13CCSS
OTU.509,-0.00936000882459287,30,13CCSS
OTU.227,-0.009841171494908041,30,13CCSS
OTU.4578,,30,13CCSS
OTU.4579,,30,13CCSS
OTU.1050,-0.01534214984831661,30,13CCSS
OTU.4571,,30,13CCSS
OTU.1052,0.00998997664031731,30,13CCSS
OTU.1053,-0.015499885414853143,30,13CCSS
OTU.1054,0.002294866021247177,30,13CCSS
OTU.1055,0.019220552497107857,30,13CCSS
OTU.1056,-0.022064084836091125,30,13CCSS
OTU.1057,-0.006556703919990969,30,13CCSS
OTU.5398,,30,13CCSS
OTU.1164,-0.011651096750177059,30,13CCSS
OTU.1165,0.018254616124789624,30,13CCSS
OTU.1166,0.026647717691284933,30,13CCSS
OTU.5393,,30,13CCSS
OTU.1167,0.0022903298668304206,30,13CCSS
OTU.5392,,30,13CCSS
OTU.1160,-0.010043562614719947,30,13CCSS
OTU.224,-0.010008324530537793,30,13CCSS
OTU.1161,,30,13CCSS
OTU.5520,,30,13CCSS
OTU.2870,0.029242093461283813,30,13CCSS
OTU.1162,0.006273708323137006,30,13CCSS
OTU.48,-0.01943083346927854,30,13CCSS
OTU.5521,,30,13CCSS
OTU.46,-0.015297132249800782,30,13CCSS
OTU.5397,,30,13CCSS
OTU.4220,,30,13CCSS
OTU.1163,0.017067931117923818,30,13CCSS
OTU.42,-0.00470619130400074,30,13CCSS
OTU.43,0.01276669486850901,30,13CCSS
OTU.40,-0.010120520728091886,30,13CCSS
OTU.5396,,30,13CCSS
OTU.5523,,30,13CCSS
OTU.2875,,30,13CCSS
OTU.5524,,30,13CCSS
OTU.2874,,30,13CCSS
OTU.5525,,30,13CCSS
OTU.5526,,30,13CCSS
OTU.4221,,30,13CCSS
OTU.1168,-0.004443729697297227,30,13CCSS
OTU.5527,,30,13CCSS
OTU.1169,0.003943301946353062,30,13CCSS
OTU.4109,,30,13CCSS
OTU.4108,,30,13CCSS
OTU.2757,,30,13CCSS
OTU.1421,-0.002466572643857745,30,13CCSS
OTU.1420,0.009971782719403022,30,13CCSS
OTU.1423,0.018256760890251078,30,13CCSS
OTU.1422,-0.020343753654949115,30,13CCSS
OTU.4105,,30,13CCSS
OTU.1424,-0.002177988550005505,30,13CCSS
OTU.4107,0.009096113366763747,30,13CCSS
OTU.1426,-0.02168737790101849,30,13CCSS
OTU.221,0.005852433603516172,30,13CCSS
OTU.6214,0.051691022757687666,30,13CCSS
OTU.6218,,30,13CCSS
OTU.3379,-0.02282142485866756,30,13CCSS
OTU.3378,,30,13CCSS
OTU.3377,,30,13CCSS
OTU.3376,,30,13CCSS
OTU.3375,-0.016724453775612824,30,13CCSS
OTU.3374,,30,13CCSS
OTU.3373,,30,13CCSS
OTU.3372,,30,13CCSS
OTU.3371,,30,13CCSS
OTU.3370,,30,13CCSS
OTU.2420,,30,13CCSS
OTU.2421,0.0028317690871759726,30,13CCSS
OTU.2422,,30,13CCSS
OTU.2423,-0.014826042249445726,30,13CCSS
OTU.2356,0.031227226822015064,30,13CCSS
OTU.2357,0.00811968726202461,30,13CCSS
OTU.2354,0.010418840474149205,30,13CCSS
OTU.2355,-0.02523222929636426,30,13CCSS
OTU.2428,0.0014663090248161481,30,13CCSS
OTU.2429,-0.0033036286365373257,30,13CCSS
OTU.2358,-0.004627033296750183,30,13CCSS
OTU.2359,0.0035666358216928096,30,13CCSS
OTU.410,-0.004090861262474377,30,13CCSS
OTU.411,-0.0031146165016138205,30,13CCSS
OTU.412,0.003107251976397718,30,13CCSS
OTU.413,-0.012881661118731014,30,13CCSS
OTU.768,0.0077882161018199,30,13CCSS
OTU.769,0.0009256600402018922,30,13CCSS
OTU.1652,0.03582063481315423,30,13CCSS
OTU.289,-0.011624405032395702,30,13CCSS
OTU.1653,-0.054510391925261414,30,13CCSS
OTU.337,0.00490886453241024,30,13CCSS
OTU.1651,0.016415113202715714,30,13CCSS
OTU.1656,-0.04617650847280097,30,13CCSS
OTU.1657,,30,13CCSS
OTU.288,0.008600618309404506,30,13CCSS
OTU.1654,,30,13CCSS
OTU.1226,,30,13CCSS
OTU.1655,-0.008951093128932497,30,13CCSS
OTU.1021,,30,13CCSS
OTU.3599,,30,13CCSS
OTU.3598,-0.0003947368421051145,30,13CCSS
OTU.3593,-0.009774429823518949,30,13CCSS
OTU.3592,,30,13CCSS
OTU.3591,,30,13CCSS
OTU.3590,,30,13CCSS
OTU.3597,,30,13CCSS
OTU.3596,0.027738497487219904,30,13CCSS
OTU.3595,,30,13CCSS
OTU.3594,0.0059774985967810945,30,13CCSS
OTU.2936,,30,13CCSS
OTU.2937,,30,13CCSS
OTU.2934,-0.018025419577818003,30,13CCSS
OTU.4743,-0.003239884951681038,30,13CCSS
OTU.1990,0.022978138064323028,30,13CCSS
OTU.4741,-0.0037568566819583538,30,13CCSS
OTU.4740,,30,13CCSS
OTU.4747,,30,13CCSS
OTU.4746,,30,13CCSS
OTU.1997,-0.008580442310801795,30,13CCSS
OTU.4744,,30,13CCSS
OTU.1999,0.0012411491352788406,30,13CCSS
OTU.1998,,30,13CCSS
OTU.4749,,30,13CCSS
OTU.4748,,30,13CCSS
OTU.2933,-0.02166094171024313,30,13CCSS
OTU.2930,,30,13CCSS
OTU.2931,,30,13CCSS
OTU.1199,-0.0015395312690096308,30,13CCSS
OTU.1198,0.011140265718828424,30,13CCSS
OTU.1191,-0.005174354824524441,30,13CCSS
OTU.1190,0.008841990005115319,30,13CCSS
OTU.1193,0.0013087835316833996,30,13CCSS
OTU.1192,0.01220316533072019,30,13CCSS
OTU.1195,0.04315233883110037,30,13CCSS
OTU.1194,-0.0038304586291924014,30,13CCSS
OTU.1197,0.010650408636330155,30,13CCSS
OTU.1196,,30,13CCSS
OTU.3908,,30,13CCSS
OTU.3909,-0.029822135092167024,30,13CCSS
OTU.3904,0.0,30,13CCSS
OTU.3905,,30,13CCSS
OTU.3906,,30,13CCSS
OTU.3907,,30,13CCSS
OTU.3900,,30,13CCSS
OTU.3901,,30,13CCSS
OTU.3902,,30,13CCSS
OTU.3903,0.033775420177392323,30,13CCSS
OTU.5199,,30,13CCSS
OTU.5198,,30,13CCSS
OTU.5195,,30,13CCSS
OTU.5194,,30,13CCSS
OTU.5197,,30,13CCSS
OTU.5196,,30,13CCSS
OTU.5191,,30,13CCSS
OTU.5190,0.03615987062022996,30,13CCSS
OTU.5193,,30,13CCSS
OTU.5192,-0.00791063062187658,30,13CCSS
OTU.5995,,30,13CCSS
OTU.1595,0.0022530263226432368,30,13CCSS
OTU.5997,-0.003912298534827441,30,13CCSS
OTU.5996,,30,13CCSS
OTU.5991,0.0007975194769080929,30,13CCSS
OTU.5990,,30,13CCSS
OTU.5993,,30,13CCSS
OTU.1594,0.020353206175038663,30,13CCSS
OTU.5999,,30,13CCSS
OTU.1597,0.010689370866039605,30,13CCSS
OTU.1596,0.02926191751791496,30,13CCSS
OTU.1591,,30,13CCSS
OTU.1590,-0.02279773241330396,30,13CCSS
OTU.1593,0.03427514358344541,30,13CCSS
OTU.1592,-0.00777891877823822,30,13CCSS
OTU.1599,0.003008010975664943,30,13CCSS
OTU.1598,0.00881951751296306,30,13CCSS
OTU.3294,,30,13CCSS
OTU.3747,0.022939823037514184,30,13CCSS
OTU.3296,-0.0053344423227392745,30,13CCSS
OTU.3745,0.0035759424481960345,30,13CCSS
OTU.3742,,30,13CCSS
OTU.3743,0.0007907583974429144,30,13CCSS
OTU.3292,,30,13CCSS
OTU.3741,,30,13CCSS
OTU.3298,-0.014388326503429472,30,13CCSS
OTU.3299,0.046403540253912245,30,13CCSS
OTU.3748,-0.006602933418501822,30,13CCSS
OTU.3749,0.010645482040185783,30,13CCSS
OTU.313,0.01137726125865779,30,13CCSS
OTU.312,-0.009092510884335825,30,13CCSS
OTU.311,-0.004808736698192373,30,13CCSS
OTU.310,0.0030628109028350003,30,13CCSS
OTU.317,-0.008086072772141906,30,13CCSS
OTU.316,0.0001579001675684477,30,13CCSS
OTU.315,-0.011004688939322715,30,13CCSS
OTU.314,-0.0033327808546406157,30,13CCSS
OTU.319,-0.0030549570177844654,30,13CCSS
OTU.318,-4.1406947206334976e-05,30,13CCSS
OTU.1674,-0.031938864838102266,30,13CCSS
OTU.1675,-0.004851286383139586,30,13CCSS
OTU.1676,-0.020368177567450463,30,13CCSS
OTU.1677,0.035926971716858436,30,13CCSS
OTU.1670,0.05832395151757552,30,13CCSS
OTU.1671,,30,13CCSS
OTU.1672,0.019624172437992415,30,13CCSS
OTU.1673,0.04606620883843271,30,13CCSS
OTU.1678,0.002548925152047854,30,13CCSS
OTU.1679,0.05687956764723956,30,13CCSS
OTU.3128,,30,13CCSS
OTU.3129,-0.00536777844324221,30,13CCSS
OTU.4951,0.017929821834135495,30,13CCSS
OTU.3122,,30,13CCSS
OTU.3123,-0.014027863691751685,30,13CCSS
OTU.3120,0.0005600274664707694,30,13CCSS
OTU.3121,-0.0310391565195276,30,13CCSS
OTU.3126,-0.0017592072304200013,30,13CCSS
OTU.3127,,30,13CCSS
OTU.3124,,30,13CCSS
OTU.3125,,30,13CCSS
OTU.595,-0.0025252477241792803,30,13CCSS
OTU.594,-0.0010935401610452367,30,13CCSS
OTU.849,0.008251075448902023,30,13CCSS
OTU.848,0.030177888352430404,30,13CCSS
OTU.599,0.023929191276038875,30,13CCSS
OTU.2659,0.048233330287124065,30,13CCSS
OTU.2658,,30,13CCSS
OTU.5609,,30,13CCSS
OTU.5608,,30,13CCSS
OTU.598,-0.015841327649232406,30,13CCSS
OTU.5605,,30,13CCSS
OTU.5604,,30,13CCSS
OTU.2651,0.014465396622070026,30,13CCSS
OTU.2650,,30,13CCSS
OTU.2657,-0.007317553219294393,30,13CCSS
OTU.5600,,30,13CCSS
OTU.5603,0.013595837490542051,30,13CCSS
OTU.5602,,30,13CCSS
OTU.844,0.0015977448680253303,30,13CCSS
OTU.843,,30,13CCSS
