"sparsity_threshold","Day","Treatment","OTU","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","padj"
0.55,30,"13CCSS","OTU.901",0.293160655349547,0.910689774800283,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Polyangiaceae","Byssovorax",NA,1
0.55,30,"13CCSS","OTU.699",-0.190441162244354,0.995232193342048,"Bacteria","Proteobacteria","Deltaproteobacteria","Sh765B-TzT-29","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.5542",0.780246691522131,0.464501301744366,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","Myxococcaceae","Corallococcus",NA,1
0.55,30,"13CCSS","OTU.221",1.03480193963639,0.176665266897979,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.105",-0.485647422552792,0.999771328885045,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.1053",-0.191864864477657,0.991149034713556,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.1031",-0.129452213227727,0.986183664587737,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.321",-0.00564928707409542,0.978035013501123,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.513",-0.572805985545454,0.999798238437124,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","Cystobacteraceae","Anaeromyxobacter","uncultured_bacterium",1
0.55,30,"13CCSS","OTU.179",-0.0515332132606292,0.9854877964567,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA,NA,1
0.55,30,"13CCSS","OTU.373",-0.0925397325766038,0.985543364146708,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.5001",0.288996759670901,0.877326285694166,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","wr0007","uncultured_proteobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.245",0.665671332929175,0.587784684270925,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","wr0007","uncultured_alpha_proteobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.450",0.0949029156913909,0.95599742326946,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","wr0007",NA,NA,NA,1
0.55,30,"13CCSS","OTU.207",-0.610751624527717,0.999682923618229,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Sandaracinaceae",NA,NA,1
0.55,30,"13CCSS","OTU.421",1.26743955142555,0.104944519331102,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Sandaracinaceae",NA,NA,1
0.55,30,"13CCSS","OTU.1556",0.316272436379078,0.853499876378435,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Sandaracinaceae","uncultured_delta_proteobacterium",NA,1
0.55,30,"13CCSS","OTU.1342",0.901309252031082,0.357291113439759,"Bacteria","Proteobacteria","Alphaproteobacteria","DB1-14",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.1222",1.57535901776435,0.0078773268030986,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,0.150862743622979
0.55,30,"13CCSS","OTU.344",-0.436609559370697,0.997989579487012,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.265",0.914114455912507,0.322046330747082,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.310",1.14331993930772,0.154904228153942,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA,NA,1
0.55,30,"13CCSS","OTU.507",1.76170124098744,0.00677079471327965,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales",NA,NA,NA,NA,0.133723195587273
0.55,30,"13CCSS","OTU.302",0.344002279108485,0.847169979836116,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea",NA,NA,1
0.55,30,"13CCSS","OTU.4926",-0.513645281380994,0.999340955267891,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.984",-0.369353455562178,0.996581336703035,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.1115",-0.120935633531002,0.977734026682708,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.246",0.00810368953196775,0.97714143355774,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.2020",-1.00113561814832,0.999999925344578,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.10",-0.911840151998573,0.999999999990526,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.2561",-0.904957619145484,0.999990833348446,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.690",-0.29504594124761,0.997477862075183,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.324",-0.701887020713152,0.999951378171374,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","JG34-KF-361",NA,NA,NA,1
0.55,30,"13CCSS","OTU.28",0.625155542267514,0.655780995171758,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium",NA,NA,1
0.55,30,"13CCSS","OTU.19",1.85650586531733,0.00139876412340593,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,NA,0.0420961393329786
0.55,30,"13CCSS","OTU.65",0.598945266480501,0.716566190915323,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.637",0.120977280347281,0.92869041615221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Bauldia","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.209",0.405192514518665,0.835918337379397,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.2131",0.348309185350959,0.843003481973082,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Bauldia",NA,NA,1
0.55,30,"13CCSS","OTU.5538",-0.373636836856005,0.999391607792051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA,NA,1
0.55,30,"13CCSS","OTU.16",1.23245711214366,0.0444688172931073,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,NA,0.520449861652664
0.55,30,"13CCSS","OTU.386",0.0311861973784886,0.96816620962549,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,NA,1
0.55,30,"13CCSS","OTU.41",0.19948128845383,0.977154427810967,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.205",0.459397091864379,0.798648527944376,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.2207",-0.389397046088834,0.998359632557268,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,NA,1
0.55,30,"13CCSS","OTU.306",1.24363839736009,0.0905583756673617,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured_bacterium",NA,0.953881557029544
0.55,30,"13CCSS","OTU.292",-0.206874075284631,0.995509273564554,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.4393",-0.60334545535781,0.999657415209121,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,NA,1
0.55,30,"13CCSS","OTU.71",-0.0408451315814654,0.992162715864453,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.239",0.286703490118297,0.91467625555247,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA,NA,1
0.55,30,"13CCSS","OTU.766",2.36067397569468,2.27457816011671e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","uncultured_bacterium",NA,0.00110579492091828
0.55,30,"13CCSS","OTU.116",-0.687824351893015,0.999953154078845,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.347",-0.2828838901923,0.99619198199402,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.81",1.51082484350483,0.0282764207031148,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,NA,0.364708120089155
0.55,30,"13CCSS","OTU.665",-0.25345109783811,0.994582260283741,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.1455",-0.0256169805248338,0.971170583971796,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.89",2.61916722954009,1.40460761476686e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,0.00012681600179038
0.55,30,"13CCSS","OTU.515",0.53005224094523,0.804215576593748,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.576",-0.417998252667008,0.998441280312806,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,1
0.55,30,"13CCSS","OTU.27",1.31415992950117,0.0158478673757995,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,0.236783850496817
0.55,30,"13CCSS","OTU.5712",0.856698365110997,0.374744271080432,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.17",1.79417065794517,0.00241313599332254,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,0.0635459144908268
0.55,30,"13CCSS","OTU.38",1.82197955411042,0.000200220327052514,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,0.00702995814984383
0.55,30,"13CCSS","OTU.233",-0.107235640390432,0.993039195284413,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,1
0.55,30,"13CCSS","OTU.5259",0.401872581663262,0.919530525509943,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.20",1.6616327776288,0.00209451841863637,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,0.0577321959736467
0.55,30,"13CCSS","OTU.2294",1.65497825589724,0.00445958422786613,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,0.0998897260243271
0.55,30,"13CCSS","OTU.5555",-0.0228774384613866,0.988565935275016,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,1
0.55,30,"13CCSS","OTU.3302",0.115014341364753,0.942459608391458,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,1
0.55,30,"13CCSS","OTU.5298",0.157498293198193,0.93979140291435,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.1414",1.86886377997142,0.00323713001938218,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,0.078687160471136
0.55,30,"13CCSS","OTU.4969",0.162528738958607,0.940278202558115,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.73",1.9474744160431,0.00108049174481016,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","uncultured",NA,NA,0.0341435391360009
0.55,30,"13CCSS","OTU.123",-0.857170252837058,0.999970591079168,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.1035",-0.0731968422154071,0.981103080439308,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.2381",-0.624391092132531,0.999775472093896,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.4273",-0.386343179580734,0.998406161008943,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.160",-0.0246268397939153,0.970993480455886,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.109",0.0322759973587443,0.976180632946827,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.115",-0.399324453328158,0.998995131205084,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.225",-0.0282703114513639,0.971500140368659,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.4822",-0.212029845346788,0.994691418554886,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Pseudaminobacter",NA,NA,1
0.55,30,"13CCSS","OTU.206",2.30736830573463,6.06873330015482e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","MNG7","uncultured_bacterium",NA,NA,0.00239714965356115
0.55,30,"13CCSS","OTU.263",1.76524419053002,0.00452705139103985,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Nordella",NA,NA,0.0998897260243271
0.55,30,"13CCSS","OTU.276",0.475744450027419,0.763643756416399,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Nordella","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.1016",0.161502505785477,0.945428019696309,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Nordella","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.181",0.110517101897827,0.953126363597788,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.13",-0.228964194428271,0.999660025288166,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Rhodobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.4884",-0.951486908005099,0.999996820336487,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.398",-0.0470220576458442,0.991999799293753,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.486",0.525860491174852,0.714353808009826,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.126",-0.131536528306879,0.99162045234554,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.167",-0.897950192503409,0.999998047505783,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","DUNssu044","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.235",-1.03848573005471,0.999996276061646,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","MSB-1E8","uncultured_alpha_proteobacterium",NA,NA,1
0.55,30,"13CCSS","OTU.531",-0.296414760736343,0.996269147022067,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","MSB-1E8",NA,NA,NA,1
0.55,30,"13CCSS","OTU.232",-0.918146563253762,0.999998741840063,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.198",-0.465457807298353,0.999425227407896,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.202",-0.483166382831149,0.999417612229453,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.75",-0.324987853031787,0.999798408040892,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.416",-0.461315858653473,0.999181805323476,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA,NA,1
0.55,30,"13CCSS","OTU.291",-1.23132021398274,0.99999970128714,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,1
0.55,30,"13CCSS","OTU.129",0.101408419802092,0.981528557886137,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.890",0.112616591938255,0.943289899558825,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia",NA,NA,1
0.55,30,"13CCSS","OTU.86",0.281781600813641,0.941797735563229,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","I-10","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.76",-1.30876592881296,0.999999999999577,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","uncultured_Skermanella_sp.",NA,1
0.55,30,"13CCSS","OTU.18",-1.13539884400762,0.999999999999925,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.676",-0.143118200989057,0.988262145422239,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.223",-0.852801173278634,0.999973417264156,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","uncultured","uncultured_bacterium",NA,1
0.55,30,"13CCSS","OTU.820",0.475474953868867,0.759436382893558,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.673",0.354802945232005,0.835308857709491,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.874",0.346794721385854,0.843088411794689,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.137",-0.388325584088308,0.999619776449829,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.564",-0.643013929311157,0.99991833094515,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.1719",-0.32696804782476,0.996769053438048,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.606",0.594090442303652,0.673610020714508,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.568",0.413895472521373,0.812495287815592,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.933",-0.191170145726063,0.994324358127519,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30",NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.200",-0.11686041234035,0.989777778525558,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.3002",0.334482141916744,0.86328730157147,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_delta_proteobacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.875",0.792531676002745,0.454479011076941,"Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured_bacterium",NA,NA,NA,1
0.55,30,"13CCSS","OTU.635",-0.618809752797259,0.999752745582208,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.219",-0.656199617268052,0.999930008121798,"Bacteria",NA,NA,NA,NA,NA,NA,NA,1
0.55,30,"13CCSS","OTU.136",-0.424849472781734,0.998932273799278,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.309",-0.480437741420568,0.999800975591384,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.311",-0.0291282649159322,0.973214553284155,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,NA,1
0.55,30,"13CCSS","OTU.104",0.0322282212714381,0.977146560048822,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.30",-0.456818271276214,0.9998153214762,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,NA,1
0.55,30,"13CCSS","OTU.5788",0.680334151496635,0.582228111412264,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.379",0.0397522373339284,0.968277839792376,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA,NA,1
0.55,30,"13CCSS","OTU.5987",-0.763570295747996,0.999865290939244,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,NA,1
0.55,30,"13CCSS","OTU.3493",-0.141531816803099,0.996307723660189,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.320",0.203779891170471,0.896205061113227,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.142",-0.452258101869844,0.99832159194377,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.251",-0.799553491942925,0.999981614788401,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.5607",-0.431478614585552,0.998499581776422,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_microorganism",NA,NA,1
0.55,30,"13CCSS","OTU.2720",-0.560483476698774,0.999453650604303,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.746",-0.516904131123185,0.998817284675317,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA,NA,1
0.55,30,"13CCSS","OTU.512",-0.486829593742386,0.999819156814297,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.322",-0.215322716510228,0.994720614421318,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.39",-0.397046968721702,0.999539673823334,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,NA,1
0.55,30,"13CCSS","OTU.2183",-0.644759063701619,0.999662006113037,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.478",0.0261032421470968,0.973767842156971,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA,1
0.55,30,"13CCSS","OTU.566",0.187408772105812,0.910660560036641,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter",NA,NA,1
0.55,30,"13CCSS","OTU.4047",-0.48485425315796,0.998687383431859,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter","uncultured_bacterium",NA,1
