"log2FoldChange","p","Day","OTU","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","p.adj"
-1.5384437812749,0.999999983502419,3,"OTU.40","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
3.28252816471464,6.16938373820089e-12,3,"OTU.7","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",3.39640810008322e-10
0.160013783430604,0.90164899424448,3,"OTU.5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola",NA,1
0.382498814574111,0.919944966352613,3,"OTU.3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae",NA,NA,1
0.979444245097989,0.217908984549946,3,"OTU.16","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
-0.922144657786114,0.999999999990324,3,"OTU.11","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Verticillium","s__Verticillium_dahliae",1
1.14483774288301,0.194859107332545,3,"OTU.33","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
2.5881974980112,0.000491120118143166,3,"OTU.4","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.00630321035064726
2.61112968344597,2.45470433319002e-07,3,"OTU.1","k__Fungi",NA,NA,NA,NA,NA,NA,5.83550166481083e-06
-2.23167193418357,0.999997511757383,3,"OTU.466","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Melanosporales","f__Ceratostomataceae","g__Sphaerodes","s__Sphaerodes_sp_SMCD2220",1
1.50120886430726,0.00505048059613253,3,"OTU.2","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,0.048466079849125
1.0960529392126,0.196295241501201,3,"OTU.6","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
0.477960516361877,0.699440394863748,3,"OTU.448","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedzygomycete",1
-0.855556287941152,0.99990446076411,3,"OTU.88","k__Fungi",NA,NA,NA,NA,NA,NA,1
-0.393075101741787,0.999970350888204,3,"OTU.10","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
-0.952305371720282,0.998211320312613,3,"OTU.295","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.785382272803733,0.999812096689256,3,"OTU.48","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.685933137476924,0.998750458919847,3,"OTU.80","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Metarhizium","s__Metarhizium_anisopliae",1
-0.349898282562012,0.999957396684659,3,"OTU.17","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales",NA,NA,NA,1
0.970001993666706,0.310224173056468,3,"OTU.23","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.82965855958542,0.0437665278751346,3,"OTU.8","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",0.328170524425741
0.668821218726379,0.553949100232506,3,"OTU.161","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.665451606104822,0.998564411124804,3,"OTU.42","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Eucasphaeria","s__Eucasphaeria_capensis",1
4.02872148744832,4.45612856468557e-10,3,"OTU.129","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1.79273479948504e-08
0.100169558322619,0.843189767278343,3,"OTU.149","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Onygenaceae","g__Auxarthron",NA,1
2.68794728670059,2.20265695734301e-06,3,"OTU.22","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",4.34713052335997e-05
0.362496209900167,0.733590229828696,3,"OTU.7467","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia",NA,1
-0.36568297230842,0.993782748569584,3,"OTU.41","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
-0.209983004407656,0.984078348274427,3,"OTU.36","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella",NA,1
2.08321010510508,0.00344080678810029,3,"OTU.29","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",0.0339969453591601
0.809541973398695,0.444727983677804,3,"OTU.47","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
0.63162458490501,0.568463800420265,3,"OTU.158","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,1
0.636136728199209,0.565542603886122,3,"OTU.701","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-1.11160603287442,0.995357313264771,3,"OTU.267","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,1
1.39030801759049,0.0143575290125208,3,"OTU.12","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",0.12514979455914
1.5770399102424,0.115712754937809,3,"OTU.13836","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",0.729129769065951
1.99567204928241,0.00962275167658232,3,"OTU.59","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Actinomucor",NA,0.0879074083293022
0.263317764816676,0.806529751431509,3,"OTU.76","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__unidentified","g__unidentified",NA,1
-1.05114088474439,0.999998436732048,3,"OTU.32","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Epicoccum",NA,1
0.861179837405127,0.417981662086684,3,"OTU.99","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Hyponectriaceae","g__Microdochium","s__Microdochium_bolleyi",1
0.34711635951294,0.751370569676856,3,"OTU.308","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.367487257953742,0.977841958265434,3,"OTU.101","k__Fungi","p__Ascomycota","c__Incertae_sedis","o__Incertae_sedis","f__Incertae_sedis","g__Ilyonectria","s__Ilyonectria_macrodidyma",1
1.38922602442811,0.175780234362588,3,"OTU.8965","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,1
1.69701713387179,0.0692076256331265,3,"OTU.184","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Mucor",NA,0.471603755128667
-0.0207678534033158,0.875637512463495,3,"OTU.3798","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__fungal_sp_ARIZ_B362",1
0.188071851859339,0.943307722914107,3,"OTU.15","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.201327483882005,0.998444943501175,3,"OTU.26","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
-0.365306197958093,0.962745314358637,3,"OTU.293","k__Fungi",NA,NA,NA,NA,NA,NA,1
-0.624994862059178,0.994410969162175,3,"OTU.114","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma",NA,1
2.67571097081548,1.98386420309307e-06,3,"OTU.31","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Incertae_sedis","g__Candida",NA,3.95261325035306e-05
-1.01508651024308,0.999965335731877,3,"OTU.62","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Incertae_sedis","g__Myrothecium",NA,1
1.8902294980211,0.0372893837088887,3,"OTU.131","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",0.284705805543778
0.222491573904132,0.79459827020726,3,"OTU.134",NA,NA,NA,NA,NA,NA,NA,1
0.0138012690169679,0.910505382137428,3,"OTU.495","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella",NA,1
2.290200647696,0.00122685098019193,3,"OTU.18103","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",0.0141799571854227
1.38367280415423,0.1112004520576,3,"OTU.24176","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.707086157156531
1.170849724171,0.221502312310992,3,"OTU.27","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.0789896343374658,0.843417099667251,3,"OTU.1005","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.784224536651706,0.998255639412103,3,"OTU.77","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia",NA,1
0.814010671862147,0.458015984496488,3,"OTU.123","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.838088243406046,0.994399655119139,3,"OTU.154","k__Fungi","p__Ascomycota","c__Eurotiomycetes",NA,NA,NA,NA,1
-0.275775281591095,0.997549803082839,3,"OTU.179","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.369378021474168,0.761505651920806,3,"OTU.156","k__Fungi",NA,NA,NA,NA,NA,NA,1
0.196475693253202,0.965834303760076,3,"OTU.20","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
0.836777706283819,0.432167759557326,3,"OTU.14","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__unidentified","s__unculturedMortierella",1
0.132505592661812,0.90015177867082,3,"OTU.28302","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
0.738757251180005,0.506287201509644,3,"OTU.852",NA,NA,NA,NA,NA,NA,NA,1
0.939980825424459,0.365024248139869,3,"OTU.90","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae",NA,NA,1
0.230164759040743,0.780806179192235,3,"OTU.261","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.652662855921981,0.993135386298872,3,"OTU.12862","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Volutella",NA,1
0.263062430336393,0.759847045603321,3,"OTU.2074","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Arthrobotrys","s__Arthrobotrys_oligospora",1
-0.0444670660651614,0.881204771111741,3,"OTU.87","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Mucor",NA,1
1.13810903426272,0.226947199424533,3,"OTU.38","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Bionectria","s__Bionectria_ochroleuca",1
0.05342031647278,0.918467503796476,3,"OTU.95","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.779724415474217,0.989972079984624,3,"OTU.78","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Coprinaceae","g__Coprinus","s__Coprinus_cordisporus",1
-1.34901331316236,0.999999544940305,3,"OTU.124","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
1.90983048571287,0.00582185198923064,3,"OTU.60","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Myrmecridium",NA,0.0548617764030203
-0.177757395760741,0.92442676372796,3,"OTU.10507","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Verticillium","s__Verticillium_dahliae",1
-0.33181192564852,0.958256629445508,3,"OTU.230","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Incertae_sedis","f__Myxotrichaceae",NA,NA,1
0.120720346121281,0.946069181657884,3,"OTU.39","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium",NA,1
-0.225052445662418,0.999236691040221,3,"OTU.24","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Mycosphaerellaceae","g__Cercospora",NA,1
-0.975128759801269,0.998449973254388,3,"OTU.92","k__Fungi","p__Ascomycota","c__Incertae_sedis","o__Incertae_sedis","f__Incertae_sedis","g__Dokmaia",NA,1
-2.04808974062297,0.999998507526643,3,"OTU.366","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.352259754059838,0.718840211445457,3,"OTU.948","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.862186471336827,0.423835954778354,3,"OTU.228","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.57006707472797,0.600594269460108,3,"OTU.17693","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola",NA,1
1.27716526464588,0.136594496135568,3,"OTU.8693","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",0.830685133475605
0.76367564692799,0.492134686422314,3,"OTU.103","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
2.32513088341472,0.00299741459305102,3,"OTU.522","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.0306656593788635
2.55556476505581,0.000348791608593225,3,"OTU.70","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.00458913235960394
1.03449496293248,0.349075790387718,3,"OTU.446","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.615621865267115,0.995064765552209,3,"OTU.93","k__Fungi",NA,NA,NA,NA,NA,NA,1
-0.377968853945719,0.996390410815102,3,"OTU.73","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unidentified","g__unidentified","s__Hypocreales_sp_GMG_PPb3",1
-0.857714075676765,0.996368493708213,3,"OTU.110","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma",NA,1
0.337330670257754,0.792848266488812,3,"OTU.84","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.12150591308378,0.296291436322077,3,"OTU.49","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium",NA,1
1.82390027615019,0.0629594309301406,3,"OTU.5437","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",0.436104210213238
1.70011325767696,0.0607035976945553,3,"OTU.19420","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,0.424722161796019
1.75444880439841,0.0176394621888903,3,"OTU.108","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Paecilomyces","s__Paecilomyces_marquandii",0.150619407751667
-0.551122920470857,0.985041543069102,3,"OTU.379","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,1
1.87288015816214,0.0371173209534859,3,"OTU.152","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_luteolus",0.284705805543778
-1.36785167764722,0.999596518359168,3,"OTU.452","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
-0.289606605290345,0.968454980409333,3,"OTU.166","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae",NA,NA,1
2.71814482515646,0.0016484003633413,3,"OTU.15817","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum",0.0183428380856915
2.14131382835715,0.0112113004154653,3,"OTU.5490","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Plectosphaerellaceae","g__Plectosphaerella",NA,0.100661117893362
-0.780455522368719,0.997781174749198,3,"OTU.126","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedAscomycota",1
-0.0737988771708374,0.908153339545696,3,"OTU.121","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.158641083979977,0.8416748067743,3,"OTU.83","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
0.387269906647547,0.731848818837382,3,"OTU.55","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus",NA,1
0.702212130184552,0.53791323285432,3,"OTU.54","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,1
0.757685938137232,0.494792392542956,3,"OTU.118","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.70805204331697,0.99995039117335,3,"OTU.98","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Geomyces",NA,1
1.0993172941369,0.300419922544066,3,"OTU.288","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__unidentified","f__unidentified","g__unidentified",NA,1
0.238995450438218,0.769589057633815,3,"OTU.264",NA,NA,NA,NA,NA,NA,NA,1
1.22783865313757,0.186787254894505,3,"OTU.222","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.938853736873594,0.380272536512701,3,"OTU.190","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,1
-0.92224742609705,0.994974891171763,3,"OTU.429","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.17707767354101,0.220469551931665,3,"OTU.155","k__Fungi",NA,NA,NA,NA,NA,NA,1
-1.06595476783626,0.999698966114892,3,"OTU.1484","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.739881386885946,0.992812545575044,3,"OTU.142","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedsoil_fungus",1
2.32959312352867,0.00179290291427591,3,"OTU.50","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.0196374497207603
-0.967000122270906,0.999400517369911,3,"OTU.85","k__Fungi",NA,NA,NA,NA,NA,NA,1
2.15534716940886,0.0121203640582282,3,"OTU.15780","k__Fungi",NA,NA,NA,NA,NA,NA,0.108358126537664
-0.61544408480955,0.994972698780143,3,"OTU.10849","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.211810292728214,0.786610705814973,3,"OTU.253","k__Fungi",NA,NA,NA,NA,NA,NA,1
0.681578163415163,0.540642055313189,3,"OTU.219","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedsoil_fungus",1
0.525654709978069,0.696070941066183,3,"OTU.46","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Pochonia","s__Pochonia_chlamydosporia",1
-1.07356403954023,0.999567286455836,3,"OTU.53","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Incertae_sedis","g__Acremonium",NA,1
2.0015372733464,0.0308748231913438,3,"OTU.181","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae","g__Rhizopus","s__Rhizopus_oryzae",0.244659583773831
0.2938744426535,0.778459023620383,3,"OTU.173","k__Fungi",NA,NA,NA,NA,NA,NA,1
-2.41598955606262,0.999999663133845,3,"OTU.825",NA,NA,NA,NA,NA,NA,NA,1
-2.24612343764516,0.999999797451437,3,"OTU.343","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales",NA,NA,NA,1
-0.0504879020816657,0.915823429417567,3,"OTU.81","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Chaetosphaeriales","f__Chaetosphaeriaceae","g__Chaetosphaeria",NA,1
4.94190270616333,3.65471500301817e-11,3,"OTU.167","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Eurotium","s__Eurotium_halophilicum",1.77806134565442e-09
-0.393398613823848,0.999072952365296,3,"OTU.35","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.816565989593327,0.994825351712968,3,"OTU.125","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales",NA,NA,NA,1
0.900396772776585,0.41611922607305,3,"OTU.494","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
2.06294166584745,0.00535176165276833,3,"OTU.128","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,0.051122764281239
0.0977466983611678,0.827897377807156,3,"OTU.525","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae",NA,NA,1
1.11673711552568,0.266126226712409,3,"OTU.21078","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedTetracladium",1
0.296808056882315,0.783728646983795,3,"OTU.237","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.497482260883216,0.967366042118642,3,"OTU.606","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae",NA,NA,1
-0.616364890092837,0.99253145719445,3,"OTU.145","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.71786408691854,0.0774861684716124,3,"OTU.250","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.514606553786074
0.680961603900822,0.539258757278579,3,"OTU.636","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae",NA,NA,1
0.924508106784679,0.37606637423191,3,"OTU.172","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium",NA,1
0.654703302284711,0.557004659171023,3,"OTU.283","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-0.506138480949557,0.988059630759894,3,"OTU.277","k__Fungi",NA,NA,NA,NA,NA,NA,1
3.72149457426223,8.78805978745049e-06,3,"OTU.208",NA,NA,NA,NA,NA,NA,NA,0.000161268605924091
-2.58183732511401,0.999999461963794,3,"OTU.493","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,1
1.69931550458736,0.0578935600379837,3,"OTU.104","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Eucasphaeria","s__Eucasphaeria_capensis",0.411950093875721
-0.217733010249863,0.964009523983502,3,"OTU.256","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Penicillium",NA,1
2.41190652773603,0.00186998591078366,3,"OTU.147","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.0202694845873545
0.558780323244945,0.616224675636439,3,"OTU.307","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
2.03255463274716,0.0190915875884873,3,"OTU.97","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,0.161046779173853
-0.349588761240556,0.974538854625409,3,"OTU.117","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-1.603348711551,0.999906530120596,3,"OTU.137","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
-2.20163374863768,0.999992667716106,3,"OTU.332","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.567867764757384,0.605489823477589,3,"OTU.260","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.115871720411023,0.903229246606551,3,"OTU.399","k__Fungi","p__Ascomycota","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedAscomycota",1
2.01019723939824,0.0235494804508882,3,"OTU.303","k__Fungi","p__Zygomycota","c__Incertae_sedis","o__Mucorales","f__Mucoraceae",NA,NA,0.191694603514623
0.219991064356177,0.80154642558896,3,"OTU.338","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
-0.611301508885827,0.997677247460214,3,"OTU.109","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Corynesporascaceae","g__Corynespora","s__Corynespora_cassiicola",1
0.423717070488994,0.685365974897107,3,"OTU.38342","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Paecilomyces","s__Paecilomyces_marquandii",1
0.42431599384559,0.677403221441757,3,"OTU.590","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified","s__unculturedfungus",1
0.285858879588199,0.909107632547567,3,"OTU.45","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Incertae_sedis","f__Incertae_sedis","g__Myrmecridium",NA,1
-0.0832890101315633,0.892382276612043,3,"OTU.255","k__Fungi","p__unidentified","c__unidentified","o__unidentified","f__unidentified","g__unidentified",NA,1
1.37538151529285,0.19317537627279,3,"OTU.813",NA,NA,NA,NA,NA,NA,NA,1
0.789846794409461,0.469277469621834,3,"OTU.26968","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Bionectria","s__Bionectria_ochroleuca",1
0.823835400043559,0.453515723818131,3,"OTU.13715","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,1
0.0412903478112324,0.886223756835411,3,"OTU.246","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Aspergillus","s__Aspergillus_fumigatus",1
